date,interval,actual_load_kw,actual_pv_kw,baseline,purchase,charge,discharge,emergency,surplus,base_fee,grid_fee,adjustment_fee,emergency_fee,baseline_charge,baseline_discharge,initial_energy,final_energy
2025-02-01,00:00-00:10,2543.76,0.0,1317.6280915258394,1317.6280915258394,833.3333333333334,0.0,0.0,60.33475819250589,563.417771936449,563.417771936449,0.0,0.0,833.3333333333334,0.0,10050.0,10800.0
2025-02-01,00:10-00:20,2532.1822,0.0,485.6967275076941,485.6967275076941,0.0,-0.0,0.0,63.666360841027426,206.32396984526846,206.32396984526846,0.0,0.0,0.0,-0.0,10800.0,10800.0
2025-02-01,00:20-00:30,2492.4439,0.0,490.84910514055485,490.84910514055485,0.0,0.0,0.0,75.44178847388815,208.36544513216552,208.36544513216552,0.0,0.0,0.0,0.0,10800.0,10800.0
2025-02-01,00:30-00:40,2464.3,0.0,463.55220262352447,463.55220262352447,0.0,-0.0,0.0,52.83553595685777,197.89043529998258,197.89043529998258,0.0,0.0,0.0,-0.0,10800.0,10800.0
2025-02-01,00:40-00:50,2581.7688,0.0,496.9088194028366,496.9088194028366,0.0,0.0,0.0,66.61401940283667,212.27944764889182,212.27944764889182,0.0,0.0,0.0,0.0,10800.0,10800.0
2025-02-01,00:50-01:00,2546.4635,0.0,525.0843361182958,525.0843361182958,0.0,0.0,0.0,100.67375278496252,224.26351995612413,224.26351995612413,0.0,0.0,0.0,0.0,10800.0,10800.0
2025-02-01,01:00-01:10,2436.31,0.0,575.3244905768795,575.3244905768795,0.0,0.0,0.0,169.27282391021282,246.52654421219287,246.52654421219287,0.0,0.0,0.0,0.0,10800.0,10800.0
2025-02-01,01:10-01:20,2620.5011,0.0,501.30162398401563,501.30162398401563,0.0,-0.0,0.0,64.55144065068231,216.11113009950913,216.11113009950913,0.0,0.0,0.0,-0.0,10800.0,10800.0
2025-02-01,01:20-01:30,2710.7861,0.0,497.68556751689965,497.68556751689965,0.0,0.0,0.0,45.88788418356637,214.10433114577023,214.10433114577023,0.0,0.0,0.0,0.0,10800.0,10800.0
2025-02-01,01:30-01:40,2676.48,0.0,471.3336265394903,471.3336265394903,0.0,0.0,0.0,25.253626539490313,201.6836587962479,201.6836587962479,0.0,0.0,0.0,0.0,10800.0,10800.0
2025-02-01,01:40-01:50,2830.598,0.0,514.7133082981733,514.7133082981733,0.0,-0.0,0.0,42.94697496483997,221.94437853817232,221.94437853817232,0.0,0.0,0.0,-0.0,10800.0,10800.0
2025-02-01,01:50-02:00,2688.1558,0.0,535.2818998390959,535.2818998390959,0.0,-0.0,0.0,87.25593317242925,231.93764720028025,231.93764720028025,0.0,0.0,0.0,-0.0,10800.0,10800.0
2025-02-01,02:00-02:10,2384.42,0.0,543.1526894670818,543.1526894670818,0.0,0.0,0.0,145.74935613374845,234.15312442925895,234.15312442925895,0.0,0.0,0.0,0.0,10800.0,10800.0
2025-02-01,02:10-02:20,2604.5438,0.0,506.7765468753392,506.7765468753392,0.0,0.0,0.0,72.68591354200589,217.55917157358311,217.55917157358311,0.0,0.0,0.0,0.0,10800.0,10800.0
2025-02-01,02:20-02:30,2943.3655,0.0,544.7504550196132,544.7504550196132,0.0,0.0,0.0,54.18953835294661,235.55009675048078,235.55009675048078,0.0,0.0,0.0,0.0,10800.0,10800.0
2025-02-01,02:30-02:40,3019.32,0.0,535.7064393166967,535.7064393166967,0.0,-0.0,0.0,32.48643931669665,233.94300204960143,233.94300204960143,0.0,0.0,0.0,-0.0,10800.0,10800.0
2025-02-01,02:40-02:50,2844.4369,0.0,540.8656672167974,540.8656672167974,0.0,0.0,0.0,66.79285055013071,235.16839210586352,235.16839210586352,0.0,0.0,0.0,0.0,10800.0,10800.0
2025-02-01,02:50-03:00,2768.3064,0.0,533.8803368187242,533.8803368187242,0.0,0.0,0.0,72.49593681872426,231.43712601091696,231.43712601091696,0.0,0.0,0.0,0.0,10800.0,10800.0
2025-02-01,03:00-03:10,2861.65,0.0,556.6727828847849,556.6727828847849,0.0,0.0,0.0,79.73111621811819,242.54233150290074,242.54233150290074,0.0,0.0,0.0,0.0,10800.0,10800.0
2025-02-01,03:10-03:20,2900.3973,0.0,538.9403941690322,538.9403941690322,0.0,-0.0,0.0,55.54084416903214,235.73252840953467,235.73252840953467,0.0,0.0,0.0,-0.0,10800.0,10800.0
2025-02-01,03:20-03:30,2919.6115,0.0,524.1392747636766,524.1392747636766,0.0,0.0,0.0,37.53735809700987,229.101276999203,229.101276999203,0.0,0.0,0.0,0.0,10800.0,10800.0
2025-02-01,03:30-03:40,2993.09,0.0,526.7301037820488,526.7301037820488,0.0,0.0,0.0,27.88177044871543,229.44363320746044,229.44363320746044,0.0,0.0,0.0,0.0,10800.0,10800.0
2025-02-01,03:40-03:50,3109.8584,0.0,525.4508029636655,525.4508029636655,0.0,0.0,0.0,7.14106963033214,228.7287345300836,228.7287345300836,0.0,0.0,0.0,0.0,10800.0,10800.0
2025-02-01,03:50-04:00,3054.8008,0.0,540.8672252980267,540.8672252980267,0.0,0.0,0.0,31.733758631360047,235.81811022993963,235.81811022993963,0.0,0.0,0.0,0.0,10800.0,10800.0
2025-02-01,04:00-04:10,2901.7,0.0,569.3030398649807,569.3030398649807,0.0,-0.0,0.0,85.68637319831413,249.24087085288858,249.24087085288858,0.0,0.0,0.0,-0.0,10800.0,10800.0
2025-02-01,04:10-04:20,2947.1208,0.0,568.68918041561,568.68918041561,0.0,-0.0,0.0,77.50238041561005,250.28010830090997,250.28010830090997,0.0,0.0,0.0,-0.0,10800.0,10800.0
2025-02-01,04:20-04:30,3027.8717,0.0,567.7685791337492,567.7685791337492,0.0,0.0,0.0,63.12329580041586,249.19362938180254,249.19362938180254,0.0,0.0,0.0,0.0,10800.0,10800.0
2025-02-01,04:30-04:40,3033.47,0.0,589.0847270648204,589.0847270648204,0.0,0.0,0.0,83.5063937314871,257.07657489108766,257.07657489108766,0.0,0.0,0.0,0.0,10800.0,10800.0
2025-02-01,04:40-04:50,3019.3858,0.0,576.4855695797263,576.4855695797263,0.0,0.0,0.0,73.25460291305961,253.25011071637377,253.25011071637377,0.0,0.0,0.0,0.0,10800.0,10800.0
2025-02-01,04:50-05:00,3017.0819,0.0014,588.6923124029912,588.6923124029912,0.0,0.0,0.0,85.84556240299118,260.3197405446027,260.3197405446027,0.0,0.0,0.0,0.0,10800.0,10800.0
2025-02-01,05:00-05:10,2997.85,0.0,560.1998664002509,560.1998664002509,0.0,0.0,0.0,60.558199733584274,246.2078412829103,246.2078412829103,0.0,0.0,0.0,0.0,10800.0,10800.0
2025-02-01,05:10-05:20,2932.7015,0.0,560.3111590559598,560.3111590559598,0.0,0.0,0.0,71.52757572262647,242.7828252189474,242.7828252189474,0.0,0.0,0.0,0.0,10800.0,10800.0
2025-02-01,05:20-05:30,2991.1125,0.0199,593.7445533591483,593.7445533591483,0.0,0.0,0.0,95.22912002581496,263.56320723612595,263.56320723612595,0.0,0.0,0.0,0.0,10800.0,10800.0
2025-02-01,05:30-05:40,3175.34,0.0,581.4705095038715,581.4705095038715,0.0,0.0,0.0,52.24717617053818,250.09046613761515,250.09046613761515,0.0,0.0,0.0,0.0,10800.0,10800.0
2025-02-01,05:40-05:50,3284.4619,0.0,614.8578211127281,614.8578211127281,-0.0,0.0,0.0,67.44750444606143,228.29670897915594,228.29670897915594,0.0,0.0,-0.0,0.0,10800.0,10800.0
2025-02-01,05:50-06:00,3187.3644,0.2774,642.5421077447237,642.5421077447237,0.0,-0.0,0.0,111.36094107805704,366.7630351006883,366.7630351006883,0.0,0.0,0.0,-0.0,10800.0,10800.0
2025-02-01,06:00-06:10,3065.9,0.0,0.0,0.0,0.0,634.6387745589814,0.0,123.65544122564802,0.0,0.0,0.0,0.0,0.0,634.6387745589814,10800.0,10094.845806045576
