date,hour,source,weight,accepted,keep_objective,adjust_objective,keep_cash,expected_gain,relative_gain,initial_energy_kwh,expected_cash_gain,expected_cvar_gain,terminal_energy_change
2025-01-01,6,Q,1.0,False,18810.22693219962,18810.22693219962,26257.663932199623,0.0,0.0,10057.495685185186,0.0,3.5700509215530474e-13,0.0
2025-01-01,18,Q,1.0,False,8193.020419901668,8193.020419901668,15640.457419901668,0.0,0.0,10800.0,0.0,2.5046915652637875e-13,0.0
2025-01-02,6,F,0.0,True,59680.275840838985,56289.56569167021,67040.9589206353,3390.710149168779,0.05057669525853267,10800.0,3303.956228965093,1735.07840407361,0.0
2025-01-02,18,A,0.0,False,10514.80354567625,10514.776346580677,17962.238835421667,0.027199095573450904,1.5142374969324028e-06,10799.994987592592,0.02548884099087445,0.03420509166593255,0.0
2025-01-03,6,A,0.01,True,59073.50949292785,55598.18723731292,66309.55696041083,3475.3222556149267,0.05241057872984761,10800.0,3263.9327230979106,4227.79065034027,0.0
2025-01-03,18,A,0.0,False,10651.318132602502,10651.318132602502,18098.755132602502,0.0,0.0,10800.0,0.0,0.0,0.0
2025-01-04,6,A,0.02,True,46201.93855311691,43849.30977644388,53386.72161278017,2352.628776673031,0.044067676485866826,10800.0,2089.974836336296,5253.078806734722,0.0
2025-01-04,18,A,0.0,False,7835.834281752781,7835.834281752781,15283.27128175278,0.0,0.0,10800.0,0.0,0.0,0.0
2025-01-05,6,A,0.03,True,38841.67495898394,37600.2470017791,46130.874603852615,1241.42795720484,0.026910999799278947,10800.0,1087.0581116362955,3087.3969113708376,0.0
2025-01-05,18,A,0.0,True,6602.114025224353,6581.3159302319455,14045.683515661574,20.79809499240764,0.001480746378004091,10800.0,34.84167593444363,-280.87161884073817,0.0
2025-01-06,6,A,0.03,True,48558.28064973374,47892.42098085391,54759.09289283929,665.859668879828,0.012159800933570629,10800.0,646.3691546792688,389.81028401112053,0.0
2025-01-06,18,A,0.0,True,12136.09733463638,11346.91119959221,18919.7046819269,789.1861350441704,0.0417123918323124,10800.0,391.5005261512488,13268.978271689568,-385.4001974999992
2025-01-07,6,A,0.04,True,55314.29712560518,52306.17787561146,61549.621900472746,3008.119249993724,0.048873074392852114,10800.0,2467.5351568545375,10811.681862783735,0.0
2025-01-07,18,A,0.0,False,10938.592721886316,10938.592721886316,18161.430214672968,0.0,0.0,10778.43921525,0.0,0.0,0.0
2025-01-08,6,A,0.04,True,54216.96109329273,51354.02227382806,61535.34283128285,2862.9388194646745,0.046525113662147934,10800.0,2958.2675446216745,-1906.5745031400475,0.0
2025-01-08,18,A,0.0,True,11010.040998074217,10984.077426862465,18240.118316965625,25.963571211752424,0.0014234321708101534,10800.0,-2.130571381887421,561.8828518727787,0.0
2025-01-09,6,A,0.04,True,59105.399778895204,57417.842084900905,66203.1066629676,1687.5576939942985,0.025490611831638966,10800.0,1548.268452583543,2785.78482821513,0.0
2025-01-09,18,A,0.0,True,13705.525721628013,13684.487226130204,20792.660637399746,21.03849549780898,0.0010118231555208983,10800.0,7.735196986377559,661.1734130387167,-28.64851614285908
2025-01-10,6,A,0.04,True,28618.531974929778,26623.87235689455,35646.91778470268,1994.659618035228,0.055956019257609006,10039.373015873016,1910.0904757893513,1691.382844917449,0.0
2025-01-10,18,A,0.0,False,4689.606472703257,4689.186212326083,11980.717428550046,0.42026037717459985,3.507806437143067e-05,10800.0,2.539065328452125,2.536083549459363,-3.2564999999995052
2025-01-11,6,A,0.05,True,27171.764980998552,26077.85988049653,33223.11212071392,1093.9051005020228,0.0329260274151137,10027.313756613756,1016.7867043216684,1542.3679236070893,0.0
2025-01-11,18,A,0.0,True,5028.520988899261,4939.705710035123,12181.781045228518,88.81527886413824,0.007290828700202775,10511.87006141187,37.96877323564331,1016.9301125699012,0.0
2025-01-12,6,A,0.07,True,64953.45782605734,63742.83745846406,71919.92126353111,1210.6203675932775,0.0168328933948257,10800.0,1161.6413758092967,979.5798356795476,0.0
2025-01-12,18,A,0.0,False,13406.391800187104,13405.828431204774,20818.897675366446,0.5633689823298482,2.706046165914171e-05,10800.0,-0.01491367779817665,11.565653202580165,0.0
2025-01-13,6,F,0.1,True,60093.263042471015,59612.45037712897,66773.84516054291,480.8126653420477,0.007200613716134516,10800.0,463.65857292003057,343.0818484404226,0.0
2025-01-13,18,A,0.0,False,13300.786709873215,13297.511911117317,20510.00058265579,3.274798755897791,0.0001596683892182389,10800.0,-6.966130164895731,204.81857841588408,0.0
2025-01-14,6,F,0.11,True,60281.50428163533,59441.221399790295,67361.70002547343,840.2828818450362,0.01247419351838323,10800.0,843.1411435874033,-57.16523484749632,0.0
2025-01-14,18,A,0.0,False,12457.427884793726,12453.423594109508,19698.018157482406,4.004290684217267,0.0002032839371049221,10799.999773268722,8.25440558786795,-85.00229807303185,0.0
2025-01-15,6,F,0.13,True,66669.43300745539,62858.266094805156,72228.3979978848,3811.166912650231,0.05276549138971407,10800.0,3338.3471534524288,9577.353973231311,-8.770500000000538
2025-01-15,18,A,0.0,False,12382.642236275926,12381.647942935773,19607.801899273247,0.9942933401525806,5.0709066995899915e-05,10799.999496125738,2.574783908778045,37.69893357499859,-5.025449999999182
2025-01-16,6,F,0.14,True,55998.62049895708,55653.87084374361,62307.69855162227,344.7496552134762,0.005533018603276596,10800.0,339.99030994803616,95.18690530869935,0.0
2025-01-16,18,A,0.0,True,12600.198356397259,12517.166137299862,19595.249582216617,83.03221909739659,0.004237364711738669,10782.85231952849,83.32430176246271,-5.841653301285987,0.0
2025-01-17,6,F,0.14,True,27935.90258877953,26726.40362317444,33353.71142847185,1209.4989656050893,0.0362627999645227,10042.22908457774,610.2796341564062,13448.907313448144,-106.18970924039968
2025-01-17,18,A,0.0,True,4393.472328098056,4191.719734016258,11616.73512892151,201.75259408179772,0.017367409331689593,10800.0,230.44657262669898,-1993.7207479500958,102.95008008904551
2025-01-18,6,F,0.14,True,26565.835399871212,26454.61304493706,33170.315175571945,111.22235493415064,0.0033530689818726716,10070.417082321459,83.27324559308181,558.9821868213876,0.0
2025-01-18,18,A,0.0,False,5725.609108208451,5721.902890568468,12915.478147060408,3.7062176399831515,0.00028695938298085345,10800.0,-7.411899691664075,222.36234663294817,0.0
2025-01-19,6,F,0.18,True,58224.3301544387,57954.95183301083,65507.211279915995,269.37832142786647,0.004112193393133433,10800.0,244.73921625293588,492.78210349847177,0.0
2025-01-19,18,A,0.0,False,13149.975598896346,13149.60815688818,20569.901394589393,0.3674420081661083,1.7863090401724455e-05,10800.0,0.4848019844175724,-2.3471995250250757,0.0
2025-01-20,6,F,0.18,True,55996.56083045434,55909.21639379811,61641.77833850508,87.34443665623257,0.0014169681506685555,10800.0,32.30640841955028,1153.5827951803149,-3.830043065987411
2025-01-20,18,A,0.0,False,12579.974918189335,12576.597643778457,19630.057793105465,3.3772744108773622,0.00017204607579217316,10800.0,1.2166815398959443,-9.610373027107926,3.830043065987411
2025-01-21,6,F,0.21,True,55508.5704650023,54683.29707464645,62000.653659419404,825.2733903558546,0.013310720801255223,10800.0,878.830026311276,-1071.1327191082928,0.0
2025-01-21,18,A,0.0,True,12513.087394223736,12434.732582121173,19686.815368674823,78.3548121025633,0.0039800653704122994,10798.822973765431,67.69555087865592,385.55855023721415,-12.498473758136242
2025-01-22,6,F,0.22,True,56001.3260228045,55863.87950004019,62101.228168643975,137.4465227643086,0.002213265772957898,10800.0,135.63426558447827,36.24514359667228,0.0
2025-01-22,18,A,0.0,False,12308.469223234146,12307.427571632494,19359.531206956475,1.04165160165212,5.3805621144267305e-05,10799.878567172873,0.9089488001554855,2.654056029964522,0.0
2025-01-23,6,F,0.23,True,56586.109535396,55129.152037187116,60964.478598638685,1456.9574982088816,0.023898465659007783,10800.0,1166.1015730975341,5900.203069589894,-6.024309621692737
2025-01-23,18,A,0.0,True,12200.98941129362,12171.048128736795,19057.025467551146,29.941282556825172,0.0015711414463819085,10800.0,30.829946552606998,476.50441424406927,-35.83916921301534
2025-01-24,6,F,0.22,True,15138.705844192153,15009.02169949857,21668.69733208543,129.68414469358322,0.005984861143524137,10153.966359102524,140.0620710197727,-207.5585265238078,0.0
2025-01-24,18,A,0.0,True,3206.1008675787143,3137.9202682919904,10497.571298454011,68.18059928672392,0.006494892708827322,10239.16029313002,66.57143912759057,58.215446276577495,-1.8875502096489072
2025-01-25,6,F,0.23,True,16245.908547947458,15736.966107830383,22142.914927022786,508.9424401170745,0.02298443731525026,10154.77797091273,502.7090370791775,336.22803058852514,-15.339825460554493
2025-01-25,18,F,0.0,True,4146.92026981155,4110.216859449511,11135.374618543461,36.703410362038994,0.003296109167348328,10267.7895494007,37.10896465604492,-14.378123384454739,0.45441139714785095
2025-01-26,6,F,0.23,True,57630.71304785147,57186.36595046892,64963.1110696299,444.34709738254605,0.006839991035932348,10800.0,539.6304416064886,-1905.6668844788433,0.0
2025-01-26,18,F,0.0,True,12887.788011672083,12716.590660179567,20288.29739470859,171.19735149251574,0.008438231565807286,10800.0,125.14031190265086,921.1407917972821,0.0
2025-01-27,6,F,0.23,True,53551.8659690663,52530.78181178274,60141.52112487947,1021.0841572835561,0.016978023471726788,10800.0,917.8820256065301,2064.0426335405373,0.0
2025-01-27,18,F,0.0,True,11924.763561801052,11818.710725353018,19317.19627000512,106.05283644803421,0.00549007397169269,10563.743726745286,130.56195485925127,-490.18236822436074,0.0
2025-01-28,6,F,0.23,True,50375.716492957676,50199.082599425674,57096.238886510306,176.63389353200182,0.0030936169698164437,10800.0,174.23454069472064,47.98705674564371,0.0
2025-01-28,18,F,0.0,True,11013.118251453097,10965.432253289595,18318.88113276267,47.68599816350252,0.0026031064789332464,10800.0,30.823735249839956,337.2452582732967,0.0
2025-01-29,6,F,0.24,True,53922.88069380646,53642.861284147875,60218.40333054284,280.01940965858375,0.004650063671093013,10800.0,216.703792614353,1266.3123408845713,0.0
2025-01-29,18,F,0.0,True,11359.918259630407,11322.607153214793,18564.98714360908,37.31110641561463,0.0020097566525091198,10800.0,55.94759883353254,-372.72984835839725,0.0
2025-01-30,6,F,0.46,True,51942.62634993015,50993.9947616926,56944.78484460566,948.6315882375493,0.01665879660141367,10800.0,763.7324489234015,3874.5592694340303,-12.803236993011524
2025-01-30,18,F,0.0,True,11353.148730357785,11239.481913065996,18325.703221249092,113.6668172917889,0.006202589658878111,10800.0,122.73461673369093,-132.72156424598325,-3.5263929429311247
2025-01-31,6,F,0.44,True,19922.897417006563,19534.852892423492,25219.85318618978,388.0445245830706,0.015386470401642193,10097.68708607581,286.5476831134147,2029.9368293930675,0.0
2025-01-31,18,F,0.0,True,3649.1641070470887,3603.9571597317226,10810.964320895166,45.20694731536605,0.004181583249515603,10249.127826164076,39.140198557703116,121.33497515325689,0.0
2025-02-01,6,F,0.44,True,15393.824156104774,15063.781436066902,21969.05568180137,330.04272003787264,0.015023072671770412,10094.845806045576,362.63991994225216,-651.9439980876123,0.0
2025-02-01,18,F,0.0,True,3542.6835645185947,3488.186352838169,10850.948500340353,54.49721168042561,0.005022345436319805,10229.862060299227,55.39447889472467,-17.94534428599991,0.0
2025-02-02,6,F,0.46,True,50866.77137424572,50764.92829874172,56108.08316904419,101.84307550400263,0.0018151230580657446,10800.0,96.25781164677755,161.63584642997012,-3.6203740178261796
2025-02-02,18,F,0.0,True,11341.685885395866,11307.016098487888,18442.19553282611,34.66978690797805,0.0018799164582257956,10788.312221954166,29.174417107689806,59.976826720218014,3.6203740178261796
2025-02-03,6,F,0.45,True,49204.99807617212,48800.99484224167,55878.33054684121,404.00323393045255,0.007230051971430825,10800.0,518.4476411039359,-2288.888143469614,0.0
2025-02-03,18,F,0.0,True,10850.322909318782,10801.876038954293,18127.403442561867,48.44687036448886,0.002672576385139585,10790.139456061761,-7.554013068329368,1120.017668656326,0.0
2025-02-04,6,F,0.43,True,46365.3078872093,46148.43358306868,53400.50036419973,216.87430414061964,0.004061278502289363,10800.0,292.78993119851657,-1518.3125411578494,0.0
2025-02-04,18,F,0.0,True,10595.34221059715,10490.571622543857,17802.191948218016,104.77058805329216,0.005885263362963548,10790.139456061761,79.24668651294633,510.47803080697304,0.0
2025-02-05,6,F,0.43,True,47046.48658064856,46730.38013735025,52504.04600362945,316.1064432983112,0.006020611121597365,10800.0,279.72834402339504,796.870730445793,-5.025450000001001
2025-02-05,18,F,0.0,True,10061.616523612094,10031.669524769555,17361.850845175722,29.94699884253896,0.001724873638737671,10800.0,23.632709609955782,57.01364356733711,5.02279592099876
2025-02-06,6,F,0.42,True,47263.23026648534,46959.325929531115,52531.01178981689,303.9043369542269,0.005785236693520885,10800.0,330.5363392510044,145.55070211817656,-49.17436749704029
2025-02-06,18,F,0.0,True,10259.410873187995,10199.33560120118,17380.22834696256,60.07527198681419,0.0034565294993556964,10800.0,40.14522558308454,-279.5898199792682,49.17436749704029
2025-02-07,6,F,0.44,True,9188.116736800925,8568.395602228833,16546.28710955259,619.7211345720916,0.03745378830120208,10194.62462428373,607.0694062020466,253.0345674009011,0.0
2025-02-07,18,F,0.0,True,2614.3083489573564,2482.904599765876,9928.196885203368,131.40374919148053,0.01323540928034173,10142.12353556845,118.58053827742879,256.4642182810512,0.0
2025-02-08,6,F,0.44,True,15391.558096211565,15249.028982494898,21561.6262683838,142.52911371666778,0.006610313709298486,10121.2597267241,107.55097808702703,699.5627125928149,0.0
2025-02-08,18,F,0.0,True,2548.6341648845428,2389.6151227691407,9982.821416626815,159.01904211540204,0.015929268438134036,10257.31478200712,166.88320884679888,-157.2833346279421,0.0
2025-02-09,6,F,0.42,True,50301.49480165182,49507.03139477304,54198.83865440963,794.4634068787782,0.014658310521089745,10743.389240550861,635.6084001488562,3177.100134598426,0.0
2025-02-09,18,F,0.0,True,10609.555051684792,10578.83119217749,17604.16394977908,30.723859507303132,0.0017452609277527602,10800.0,30.20118615058891,10.453467134337188,0.0
2025-02-10,6,F,0.39,True,45349.76009213107,45117.96692126494,50776.55471481358,231.79317086613446,0.004564964522859031,10347.254813547128,217.29100518190535,1143.1042130508504,-61.853881497472685
2025-02-10,18,F,0.0,True,10280.450990887675,10140.873079999665,17416.8459795126,139.5779108880106,0.008013960222889712,10800.0,130.67227739625378,-664.623001269385,61.10521813027117
2025-02-11,6,F,0.4,True,43526.19562637006,43059.24912796878,50705.23502516704,466.94649840128113,0.00920903922779407,10800.0,490.29794873781793,-449.4309682433286,-1.2760015000003477
2025-02-11,18,F,0.0,True,10523.071888540044,10406.771599543192,17876.674353670347,116.30028899685203,0.00650570048410452,10800.0,141.04206002186402,-512.433458987595,1.2760015000003477
