date,hour,source,weight,accepted,keep_objective,adjust_objective,keep_cash,expected_gain,relative_gain,initial_energy_kwh,expected_cash_gain,expected_cvar_gain,terminal_energy_change
2025-01-01,6,Q,1.0,False,18810.22693219962,18810.22693219962,26257.663932199623,0.0,0.0,10057.495685185186,0.0,3.5700509215530474e-13,0.0
2025-01-02,6,F,0.0,True,59680.275840838985,56289.56569167021,67040.9589206353,3390.710149168779,0.05057669525853267,10800.0,3303.956228965093,1735.07840407361,0.0
2025-01-03,6,A,0.01,True,59073.50949292785,55598.18723731292,66309.55696041083,3475.3222556149267,0.05241057872984761,10800.0,3263.9327230979106,4227.79065034027,0.0
2025-01-04,6,A,0.02,True,46201.93855311691,43849.30977644388,53386.72161278017,2352.628776673031,0.044067676485866826,10800.0,2089.974836336296,5253.078806734722,0.0
2025-01-05,6,A,0.03,True,38841.67495898394,37600.2470017791,46130.874603852615,1241.42795720484,0.026910999799278947,10800.0,1087.0581116362955,3087.3969113708376,0.0
2025-01-06,6,A,0.03,True,48558.28064973374,47892.42098085391,54759.09289283929,665.859668879828,0.012159800933570629,10800.0,646.3691546792688,389.81028401112053,0.0
2025-01-07,6,A,0.04,True,55314.29712560518,52306.17787561146,61549.621900472746,3008.119249993724,0.048873074392852114,10800.0,2467.5351568545375,10811.681862783735,0.0
2025-01-08,6,A,0.04,True,54216.96109329273,51354.02227382806,61535.34283128285,2862.9388194646745,0.046525113662147934,10800.0,2958.2675446216745,-1906.5745031400475,0.0
2025-01-09,6,A,0.04,True,59105.399778895204,57417.842084900905,66203.1066629676,1687.5576939942985,0.025490611831638966,10800.0,1548.268452583543,2785.78482821513,0.0
2025-01-10,6,A,0.04,True,28618.531974929778,26623.87235689455,35646.91778470268,1994.659618035228,0.055956019257609006,10039.373015873016,1910.0904757893513,1691.382844917449,0.0
2025-01-11,6,A,0.05,True,27171.764980998552,26077.85988049653,33223.11212071392,1093.9051005020228,0.0329260274151137,10027.313756613756,1016.7867043216684,1542.3679236070893,0.0
2025-01-12,6,A,0.07,True,64953.45782605734,63742.83745846406,71919.92126353111,1210.6203675932775,0.0168328933948257,10800.0,1161.6413758092967,979.5798356795476,0.0
2025-01-13,6,F,0.1,True,60093.263042471015,59612.45037712897,66773.84516054291,480.8126653420477,0.007200613716134516,10800.0,463.65857292003057,343.0818484404226,0.0
2025-01-14,6,F,0.11,True,60281.50428163533,59441.221399790295,67361.70002547343,840.2828818450362,0.01247419351838323,10800.0,843.1411435874033,-57.16523484749632,0.0
2025-01-15,6,F,0.13,True,66669.43300745539,62858.266094805156,72228.3979978848,3811.166912650231,0.05276549138971407,10800.0,3338.3471534524288,9577.353973231311,-8.770500000000538
2025-01-16,6,F,0.14,True,55998.62049895708,55653.87084374361,62307.69855162227,344.7496552134762,0.005533018603276596,10800.0,339.99030994803616,95.18690530869935,0.0
2025-01-17,6,F,0.14,True,27935.90258877953,26726.40362317444,33353.71142847185,1209.4989656050893,0.0362627999645227,10042.22908457774,610.2796341564062,13448.907313448144,-106.18970924039968
2025-01-18,6,F,0.14,True,26565.835399871212,26454.61304493706,33170.315175571945,111.22235493415064,0.0033530689818726716,10070.417082321459,83.27324559308181,558.9821868213876,0.0
2025-01-19,6,F,0.18,True,58224.3301544387,57954.95183301083,65507.211279915995,269.37832142786647,0.004112193393133433,10800.0,244.73921625293588,492.78210349847177,0.0
2025-01-20,6,F,0.18,True,55996.56083045434,55909.21639379811,61641.77833850508,87.34443665623257,0.0014169681506685555,10800.0,32.30640841955028,1153.5827951803149,-3.830043065987411
2025-01-21,6,F,0.21,True,55508.5704650023,54683.29707464645,62000.653659419404,825.2733903558546,0.013310720801255223,10800.0,878.830026311276,-1071.1327191082928,0.0
2025-01-22,6,F,0.22,True,56001.3260228045,55863.87950004019,62101.228168643975,137.4465227643086,0.002213265772957898,10800.0,135.63426558447827,36.24514359667228,0.0
2025-01-23,6,F,0.23,True,56586.109535396,55129.152037187116,60964.478598638685,1456.9574982088816,0.023898465659007783,10800.0,1166.1015730975341,5900.203069589894,-6.024309621692737
2025-01-24,6,F,0.22,True,15138.705844192153,15009.02169949857,21668.69733208543,129.68414469358322,0.005984861143524137,10153.966359102524,140.0620710197727,-207.5585265238078,0.0
2025-01-25,6,F,0.23,True,16245.908547947458,15736.966107830383,22142.914927022786,508.9424401170745,0.02298443731525026,10154.77797091273,502.7090370791775,336.22803058852514,-15.339825460554493
2025-01-26,6,F,0.23,True,57630.71304785147,57186.36595046892,64963.1110696299,444.34709738254605,0.006839991035932348,10800.0,539.6304416064886,-1905.6668844788433,0.0
2025-01-27,6,F,0.23,True,53551.8659690663,52530.78181178274,60141.52112487947,1021.0841572835561,0.016978023471726788,10800.0,917.8820256065301,2064.0426335405373,0.0
2025-01-28,6,F,0.23,True,50375.716492957676,50199.082599425674,57096.238886510306,176.63389353200182,0.0030936169698164437,10800.0,174.23454069472064,47.98705674564371,0.0
2025-01-29,6,F,0.24,True,53922.88069380646,53642.861284147875,60218.40333054284,280.01940965858375,0.004650063671093013,10800.0,216.703792614353,1266.3123408845713,0.0
2025-01-30,6,F,0.46,True,51942.62634993015,50993.9947616926,56944.78484460566,948.6315882375493,0.01665879660141367,10800.0,763.7324489234015,3874.5592694340303,-12.803236993011524
2025-01-31,6,F,0.44,True,19922.897417006563,19534.852892423492,25219.85318618978,388.0445245830706,0.015386470401642193,10097.68708607581,286.5476831134147,2029.9368293930675,0.0
2025-02-01,6,F,0.44,True,15393.824156104774,15063.781436066902,21969.05568180137,330.04272003787264,0.015023072671770412,10094.845806045576,362.63991994225216,-651.9439980876123,0.0
2025-02-02,6,F,0.46,True,50866.77137424572,50764.92829874172,56108.08316904419,101.84307550400263,0.0018151230580657446,10800.0,96.25781164677755,161.63584642997012,-3.6203740178261796
2025-02-03,6,F,0.45,True,49204.99807617212,48800.99484224167,55878.33054684121,404.00323393045255,0.007230051971430825,10800.0,518.4476411039359,-2288.888143469614,0.0
2025-02-04,6,F,0.43,True,46365.3078872093,46148.43358306868,53400.50036419973,216.87430414061964,0.004061278502289363,10800.0,292.78993119851657,-1518.3125411578494,0.0
2025-02-05,6,F,0.43,True,47046.48658064856,46730.38013735025,52504.04600362945,316.1064432983112,0.006020611121597365,10800.0,279.72834402339504,796.870730445793,-5.025450000001001
2025-02-06,6,F,0.42,True,47263.23026648534,46959.325929531115,52531.01178981689,303.9043369542269,0.005785236693520885,10800.0,330.5363392510044,145.55070211817656,-49.17436749704029
2025-02-07,6,F,0.44,True,9188.116736800925,8568.395602228833,16546.28710955259,619.7211345720916,0.03745378830120208,10194.62462428373,607.0694062020466,253.0345674009011,0.0
